COMP SCI 7204,Advanced Programming Paradigms,"A selection of topics from the following: Fundamental models of computation, illustrated by the lambda calculus. Different approaches to programming: functional and logic paradigms. Fundamental concepts of programming languages, including abstraction, binding, parameter passing, scope, control abstractions. Programming models expressed via Scheme: substitution model; map/reduce programming; environment model; object oriented model; a compositional programming model. Examples in application: map/reduce programming in Google and with Hadoop; flow-oriented programming for composition of web-services. Cloud computing platforms and programming models.",None,"One of COMP SCI 1007, COMP SCI 1009, COMP SCI 1103, COMP SCI 1203, COMP SCI 2103 or COMP SCI 2202"
COMP SCI 7207,Web and Database Computing,"A modern introduction to designing and creating web-based applications. The course covers client-server architecture, database fundamentals, and the principles behind writing software that functions over networks. Widely used web development languages and environments are compared and will be used by students to implement their own applications.",COMP SCI 1101 or equivalent,None
COMP SCI 7305,Parallel and Distributed Computing,"A selection of topics from the following: the challenges faced in constructing parallel and distributed applications, including testing, debugging and performance evaluation. Various implementation techniques, paradigms, architectures and programming languages including: Flynn's taxonomy, MPI, MapReduce, OpenMP, GPGPU, concurrency and multi-threading.",COMP SCI 7081,None
COMP SCI 7306,Mining Big Data,"The Web and Internet Commerce provide extremely large datasets from which important information can be extracted by data mining. This course will cover practical algorithms for solving key problems in mining of massive datasets. It focuses on parallel algorithmic techniques that are used for large datasets in the area of cloud computing. Furthermore, stream processing algorithms for data streams that arrive constantly, page ranking algorithms for web search, and online advertisement systems are studied in detail.",None,None
COMP SCI 7307,Secure Programming,"The purpose of the course is to learn about secure software, including its design, implementation and maintenance. During the course students will be exposed to a selection of topics from the following: performing threat modelling, issues in authentication and authorisation, auditing for security, input sanitising, TOCTOU vulnerabilities, memory management issues, fixing vulnerabilities and patch distribution. The course requires previous programming experience and some understanding of computer systems.",None,None
COMP SCI 7401,Introduction to Statistical Machine Learning,"Statistical Machine Learning is concerned with algorithms that automatically improve their performance through ""learning"". For example, computer programs that learn to detect humans in images/video; predict stock markets, and rank web pages. Statistical machine learning has emerged mainly from computer science and artificial intelligence, and has connections to a variety of related subjects including statistics, applied mathematics and pattern analysis. Applications include image and audio signal analysis, data mining, bioinformatics and exploratory data analysis in natural science and engineering. This is an introductory course on statistical machine learning which presents an overview of many fundamental concepts, popular techniques, and algorithms in statistical machine learning. It covers basic topics such as dimensionality reduction, linear classification and regression as well as more recent topics such as ensemble learning/boosting, support vector machines, kernel methods and manifold learning. This course will provide the students the basic ideas and intuition behind modern statistical machine learning methods. After studying this course, students will understand how, why, and when machine learning works on practical problems.",Basic probability theory and linear algebra,COMP SCI 7201
COMP SCI 7402,Introduction to Geometric Algorithms,Introduction to Computational Geometry techniques. Topics include theoretical and applied aspects of computational geometry,Discrete mathematics such as in MATHS 1008,COMP SCI 7201
COMP SCI 7405,Research Methods in Software Engineering and Computer Science,"This course will prepare students for advanced research by examining how to plan, conduct and report on empirical investigations. The course will cover techniques applicable to each of the steps of a research project, including formulating research questions, theory building, data analysis (using both qualitative and quantitative methods), building evidence, assessing validity, and publishing. It will particularly focus on research involving software, developing statistical tools to measure software performance and the ways in which people interact with software tools.",None,ELEC ENG 7057 (where applicable)
COMP SCI 7407,Advanced Algorithms,"The development of a sound theoretical understanding of advanced algorithms and practical problem solving skills using them.  Advanced algorithm topics chosen from: Dynamic Programming, Linear Programming, Matching, Max Flow / Min Cut, P and NP, Approximation Algorithms, Randomized Algorithms, Computational Geometry.",None,None
COMP SCI 7409,Search Based Software Engineering,"Many activities in software engineering involve an element of search. Some examples include selection of requirements, localisation and correction of defects, and the optimisation of test coverage. The fast-growing field of Search-Based Software Engineering (SBSE) applies computing resources to these search problems to improve the efficiency and quality of software engineering processes.
This course aims to introduce students to a wide range of SBSE terminology, techniques, and processes. The concepts taught in the lectures will be practised and reinforced by participation in three projects, and one seminar with a written essay on a recent SBSE-related conference article.",None,COMP SCI 2201
COMP SCI 1010,Puzzle Based Learning,"The focus of this course is on getting students to think about framing and solving unstructured problems (those that are not encountered at the end of some textbook chapter). The general objective is to increase the student's mathematical awareness and problem-solving skills by discussing a variety of puzzles. The puzzle-based learning approach has a long tradition as the first mathematical puzzles were found in Sumerian texts that date back to around 2,500 BC The puzzles selected for the course satisfy most of the following criteria: a) Generality: educational puzzles explain some universal mathematical problem-solving principles;  b) Simplicity: educational puzzles are easy to state and easy to remember; c) Eureka factor: educational puzzles often frustrate the problem-solver! Eventually a Eureka! moment is reached. The Eureka factor also implies that educational puzzles often have elementary solutions that are not obvious; d) Entertainment factor: educational puzzles are very entertaining!

Such educational puzzles are used to illustrate basic concepts of critical thinking, mathematics, and problem-solving. The course presents some problem-solving rules and covers issues of understanding the problem and the role of intuition in problem-solving activities. Further, some mathematical problem-solving principles are discussed and elements of modelling, constraint-processing, optimization, probability, statistics, simulation, pattern recognition, and strategy are introduced.",SACE level 2 Maths Sciences,None
COMP SCI 1012,Scientific Computing,"This course provides an introduction to basic computer programming concepts and techniques useful for Scientists, Mathematicians and Engineers. The course exposes students to practical applications of computing and commonly used tools within these domains. It introduces techniques for problem solving, program design and algorithm development.  
MATLAB (approximately 24 lectures): Basic programming: introduction to the MATLAB environment and the MATLAB help system, data types and scalar variables, arithmetic and mathematical functions, input and output, selection and iteration statements. Functions: user defined functions, function files, passing information to and from functions, function design and program decomposition, recursion. Arrays: vectors, arrays and matrices, array addressing, vector, matrix and element-by-element operations. Graphics: 2-D and 3-D plotting.  Mathematical modelling: dynamical systems, linear systems, numerical differentiation and integration.
Spreadsheets (approximately 6 lectures): Spreadsheets as a tool for Scientific Computing: calculation, using in-built functions, plotting and fitting, modelling and optimisation using the Goal-Seek and Solver tools, data analysis.",None,SACE stage 2 Mathematical Studies or equivalent
COMP SCI 1101,Introduction to Programming,"This course is designed for students with no prior programming experience. Students who have experience in procedural programming languages may consider taking COMP SCI 1102 Object Oriented Programming instead. 
This course introduces the fundamental concepts of procedural programming. Topics include data types, control structures, functions, arrays, files, and the mechanics of running, testing, and debugging. The course also offers an introduction to the historical and social context of computing and an overview of computer science as a discipline. 

-  Algorithms and problem-solving: Problem-solving strategies; the role of algorithms in the problem-solving process; implementation strategies for algorithms; debugging strategies; the concept and properties of algorithms
-  Fundamental programming constructs: Syntax and semantics of a higher-level language; variables, types, expressions, and assignment; simple I/O; conditional and iterative control structures; functions and parameter passing; structured decomposition
-  Fundamental data structures: Primitive types; arrays; records; strings and string processing
-  Software development methodology: Fundamental design concepts and principles; testing and debugging strategies; test-case design (black box testing and requirements testing); unit testing; programming environments
-  Human-computer interaction: Introduction to design issues
-  Social context of computing: History of computing and computers; evolution of ideas and machines; social impact of computers and the Internet; professionalism, codes of ethics, and responsible conduct; copyrights, intellectual property, and software piracy.",None,SACE Stage 2 Mathematical Studies or equivalent
COMP SCI 1101,Introduction to Programming,"This course is designed for students with no prior programming experience. Students who have experience in procedural programming languages may consider taking COMP SCI 1102 Object Oriented Programming instead. 
This course introduces the fundamental concepts of procedural programming. Topics include data types, control structures, functions, arrays, files, and the mechanics of running, testing, and debugging. The course also offers an introduction to the historical and social context of computing and an overview of computer science as a discipline. 

-  Algorithms and problem-solving: Problem-solving strategies; the role of algorithms in the problem-solving process; implementation strategies for algorithms; debugging strategies; the concept and properties of algorithms
-  Fundamental programming constructs: Syntax and semantics of a higher-level language; variables, types, expressions, and assignment; simple I/O; conditional and iterative control structures; functions and parameter passing; structured decomposition
-  Fundamental data structures: Primitive types; arrays; records; strings and string processing
-  Software development methodology: Fundamental design concepts and principles; testing and debugging strategies; test-case design (black box testing and requirements testing); unit testing; programming environments
-  Human-computer interaction: Introduction to design issues
-  Social context of computing: History of computing and computers; evolution of ideas and machines; social impact of computers and the Internet; professionalism, codes of ethics, and responsible conduct; copyrights, intellectual property, and software piracy.",None,SACE Stage 2 Mathematical Studies or equivalent
COMP SCI 1102,Object Oriented Programming,"This course is designed as an entry level programming course for students who have prior programming experience. This course introduces the concepts of object-oriented programming to students with a background in the procedural paradigm.

Note: Students who do not have prior programming experience or who are not confident in their programming ability should complete COMP SCI 1101 Introduction to Programming prior to undertaking this course.

The course begins with a brief review of control structures and data types with emphasis on structured data types and array processing. It then moves on to introduce the object-oriented programming paradigm, focusing on the definition and use of classes along with the fundamentals of object-oriented design. Other topics include an overview of programming language principles, simple analysis of algorithms, basic searching and sorting techniques, and an introduction to software engineering issues.

-  Brief review of control structures, functions, and primitive data types
-  Object-oriented programming: Object-oriented design; encapsulation and information-hiding; separation of behavior and implementation; classes, subclasses, and inheritance; polymorphism; class hierarchies
-  Fundamental computing algorithms: simple searching and sorting algorithms (linear and binary search, selection and insertion sort)
-  Fundamentals of event-driven programming
-  Machine level representation of data: Bits, bytes, and words; numeric data representation and number bases; representation of character data
-  Introduction to computer graphics: Using a simple graphics API
-  Memory management
-  Overview of programming languages: History of programming languages; brief survey of programming paradigms
-  Introduction to language translation: Comparison of interpreters and compilers; language translation phases; machine-dependent and machine-independent aspects of translation",COMP SCI 1101,SACE Stage 2 Mathematical Studies or equivalent
COMP SCI 1102,Object Oriented Programming,"This course is designed as an entry level programming course for students who have prior programming experience. This course introduces the concepts of object-oriented programming to students with a background in the procedural paradigm.

Note: Students who do not have prior programming experience or who are not confident in their programming ability should complete COMP SCI 1101 Introduction to Programming prior to undertaking this course.

The course begins with a brief review of control structures and data types with emphasis on structured data types and array processing. It then moves on to introduce the object-oriented programming paradigm, focusing on the definition and use of classes along with the fundamentals of object-oriented design. Other topics include an overview of programming language principles, simple analysis of algorithms, basic searching and sorting techniques, and an introduction to software engineering issues.

-  Brief review of control structures, functions, and primitive data types
-  Object-oriented programming: Object-oriented design; encapsulation and information-hiding; separation of behavior and implementation; classes, subclasses, and inheritance; polymorphism; class hierarchies
-  Fundamental computing algorithms: simple searching and sorting algorithms (linear and binary search, selection and insertion sort)
-  Fundamentals of event-driven programming
-  Machine level representation of data: Bits, bytes, and words; numeric data representation and number bases; representation of character data
-  Introduction to computer graphics: Using a simple graphics API
-  Memory management
-  Overview of programming languages: History of programming languages; brief survey of programming paradigms
-  Introduction to language translation: Comparison of interpreters and compilers; language translation phases; machine-dependent and machine-independent aspects of translation",COMP SCI 1101,SACE Stage 2 Mathematical Studies or equivalent
COMP SCI 1103,Algorithm Design & Data Structures,"Builds on the foundation provided by the COMP SCI 1101-1102 sequence to introduce the fundamental concepts of data structures and the algorithms that proceed from them, and aspects of software engineering. Topics include recursion, the underlying philosophy of object-oriented programming, fundamental data structures (including stacks, queues, linked lists, hash tables, and trees), the basics of algorithmic analysis, and an introduction to the principles of language translation.

-  Review of elementary programming concepts
-  Fundamental data structures: Stacks; queues; linked lists
-  Object-oriented programming: Object-oriented design; encapsulation and information hiding; classes; separation of behaviour and implementation; class hierarchies; inheritance; polymorphism
-  Fundamental computing algorithms: O(N log N) sorting algorithms;
-  Recursion: The concept of recursion; recursive mathematical functions; simple recursive procedures; divide-and-conquer strategies; recursive backtracking; implementation of recursion
-  Basic algorithmic analysis: Asymptotic analysis of upper and average complexity bounds; identifying differences among best, average, and worst case behaviours; big ""O,"" little ""o,"" omega, and theta notation; 
-  Algorithmic strategies: Brute-force algorithms; greedy algorithms; divide-and-conquer; backtracking; branch-and-bound; heuristics; pattern matching and string/text algorithms; numerical approximation algorithms
-  Overview of programming languages: Programming paradigms
-  Software engineering: Software validation; testing fundamentals, including test plan creation and test case generation; object-oriented testing
-  Software evolution: Software maintenance; characteristics of maintainable software; reengineering; legacy systems; software reuse",None,"COMP SCI 1009, COMP SCI 1102 or COMP SCI 1202"
COMP SCI 1103,Algorithm Design & Data Structures,"Builds on the foundation provided by the COMP SCI 1101-1102 sequence to introduce the fundamental concepts of data structures and the algorithms that proceed from them, and aspects of software engineering. Topics include recursion, the underlying philosophy of object-oriented programming, fundamental data structures (including stacks, queues, linked lists, hash tables, and trees), the basics of algorithmic analysis, and an introduction to the principles of language translation.

-  Review of elementary programming concepts
-  Fundamental data structures: Stacks; queues; linked lists
-  Object-oriented programming: Object-oriented design; encapsulation and information hiding; classes; separation of behaviour and implementation; class hierarchies; inheritance; polymorphism
-  Fundamental computing algorithms: O(N log N) sorting algorithms;
-  Recursion: The concept of recursion; recursive mathematical functions; simple recursive procedures; divide-and-conquer strategies; recursive backtracking; implementation of recursion
-  Basic algorithmic analysis: Asymptotic analysis of upper and average complexity bounds; identifying differences among best, average, and worst case behaviours; big ""O,"" little ""o,"" omega, and theta notation; 
-  Algorithmic strategies: Brute-force algorithms; greedy algorithms; divide-and-conquer; backtracking; branch-and-bound; heuristics; pattern matching and string/text algorithms; numerical approximation algorithms
-  Overview of programming languages: Programming paradigms
-  Software engineering: Software validation; testing fundamentals, including test plan creation and test case generation; object-oriented testing
-  Software evolution: Software maintenance; characteristics of maintainable software; reengineering; legacy systems; software reuse",None,"COMP SCI 1009, COMP SCI 1102 or COMP SCI 1202"
COMP SCI 1104,Grand Challenges in Computer Science,"Introduction to key research areas in Computer Science and the ""Grand Challenges"". Topics include AI, Algorithms, Distributed Systems, Networking, Data Mining and Hardware; scholarship and writing in the discipline, critical analysis and thinking skills.",COMP SCI 1101,None
COMP SCI 1105,Web & Database Computing,"A modern introduction to designing and creating web-based applications.  The course covers client-server architecture, database fundamentals and the principles behind writing software that functions over networks.  Widely used web development languages and environments are compared and will be used by students to implement their own applications.",None,None
COMP SCI 1106,Introduction to Software Engineering,"This course provides a general introduction to software engineering. It introduces concepts such as software processes and agile methods, and essential software development activities, from initial specification through to system maintenance. Formalisms and tools to assist in software development are also presented, including common design patterns and UML notation. There is a focus on software testing, from unit testing to the testing of software releases. Project management and professional software engineering practice will also be covered. Case studies provide practical examples for many of these concepts.",None,None
COMP SCI 1201,Introduction to Programming for Engineers,"Introduces the fundamental concepts of procedural programming. Topics include data types, control structures, functions, arrays, files, and the mechanics of running, testing, and debugging. This course covers introductory programming and problem solving in MATLAB and C or Fortran. 

-  Algorithms and problem-solving: Problem-solving strategies; the role of algorithms in the problem-solving process; implementation strategies for algorithms; debugging strategies; the concept and properties of algorithms
-  Fundamental programming constructs: Syntax and semantics of a higher-level language; variables, types, expressions, and assignment; simple I/O; conditional and iterative control structures; functions and parameter passing; structured decomposition
-  Fundamental data structures: Primitive types; arrays; records; strings and string processing
-  Software development methodology: Fundamental design concepts and principles; testing and debugging strategies; test-case design (black box testing and requirements testing); unit testing; programming environments",None,None
COMP SCI 1201,Introduction to Programming for Engineers,"Introduces the fundamental concepts of procedural programming. Topics include data types, control structures, functions, arrays, files, and the mechanics of running, testing, and debugging. This course covers introductory programming and problem solving in MATLAB and C or Fortran. 

-  Algorithms and problem-solving: Problem-solving strategies; the role of algorithms in the problem-solving process; implementation strategies for algorithms; debugging strategies; the concept and properties of algorithms
-  Fundamental programming constructs: Syntax and semantics of a higher-level language; variables, types, expressions, and assignment; simple I/O; conditional and iterative control structures; functions and parameter passing; structured decomposition
-  Fundamental data structures: Primitive types; arrays; records; strings and string processing
-  Software development methodology: Fundamental design concepts and principles; testing and debugging strategies; test-case design (black box testing and requirements testing); unit testing; programming environments",None,None
COMP SCI 2000,Computer Systems,"Information storage representation, Memory organisation and hierarchy, Processor fundamentals, assembler programming, assembler operation, subroutine calling mechanisms, linking/loading, Input-output and device controllers requirements for supporting an operating system and device drivers.",MATHS1012 or MATHS 1008,"One of COMP SCI 1007, COMP SCI 1009, COMP SCI 1102, COMP SCI 1202 or COMP SCI 2202"
COMP SCI 2000,Computer Systems,"Information storage representation, Memory organisation and hierarchy, Processor fundamentals, assembler programming, assembler operation, subroutine calling mechanisms, linking/loading, Input-output and device controllers requirements for supporting an operating system and device drivers.",MATHS1012 or MATHS 1008,"One of COMP SCI 1007, COMP SCI 1009, COMP SCI 1102, COMP SCI 1202 or COMP SCI 2202"
COMP SCI 2000NA,Computer Systems,"Information storage representation, Memory organisation and hierarchy, Processor fundamentals, assembler programming, assembler operation, subroutine calling mechanisms, linking/loading, Input-output and device controllers requirements for supporting an operating system and device drivers.",None,None
COMP SCI 2005,Systems Programming,"Introduction to C for C++ programmers. UNIX tools; design philosophy, command line options, combining programs using pipes and I/O redirection. File systems and memory. Profiling tools, binary tools, debuging tools. Basic shell scripting. Build tools. Signal and handling, synchronous and asynchronous I/O. Introduction to threads and concurrency. Timers and their uses.",None,"one of COMP SCI 1009, COMP SCI 1007, COMP SCI 1102, COMP SCI 1202, or COMP SCI 2202"
COMP SCI 2008,Topics in Computer Science,Introduction to a specialised area of Computer Science. Topics include theoretical and applied aspects of Computer Science. Combines guided reading and research with a significant individual or group project component.,None,"COMP SCI 1103, COMP SCI 1104"
COMP SCI 2008,Topics in Computer Science,Introduction to a specialised area of Computer Science. Topics include theoretical and applied aspects of Computer Science. Combines guided reading and research with a significant individual or group project component.,None,"COMP SCI 1103, COMP SCI 1104"
COMP SCI 2103,Algorithm Design & Data Structures for Engineers,"Builds on the foundation provided by the COMP SCI 1201-1202 sequence to introduce the fundamental concepts of data structures and the algorithms that proceed from them, and aspects of software engineering.  Topics include recursion, the underlying philosophy of object-oriented programming, fundamental data structures (including stacks, queues, linked lists, hash tables and trees), the basics of algorithmic analysis and an introduction to the principles of language translation
- Review of elementary programming concepts
-Fundamental data structures: Stacks; queues; linked lists
- Object-oriented programming: Object-oriented design; encapsulation and information hiding; classes; separation of behaviour and implementation; class hierarchies; inheritance; polymorphism
- Fundamental computing algorithms: O(N log N) sorting algorithms
- Recursion: The concept of recursion; recursive backtracking; implementation of recursion
- Basic algorithmic analysis: Asymptotic analysis of upper and average complexity bounds; identifying differences among best, average and worst case behaviours; big 'O', little 'o', omega and theta notation
- Algorithmic strategies: Brute-force algorithms; greedy algorithms; divide-and-conquer; backtracking; branch-and-bound; heuristics; pattern matching and string/text algorithms; numerical approximation algorithms
- Overview of programming languages: Programming paradigms
- Software evolution: Software maintenance; characteristics of maintainable software; reengineering; legacy systems; software reuse.",None,COMP SCI 1102 or COMP SCI 1202
COMP SCI 2103,Algorithm Design & Data Structures for Engineers,"Builds on the foundation provided by the COMP SCI 1201-1202 sequence to introduce the fundamental concepts of data structures and the algorithms that proceed from them, and aspects of software engineering.  Topics include recursion, the underlying philosophy of object-oriented programming, fundamental data structures (including stacks, queues, linked lists, hash tables and trees), the basics of algorithmic analysis and an introduction to the principles of language translation
- Review of elementary programming concepts
-Fundamental data structures: Stacks; queues; linked lists
- Object-oriented programming: Object-oriented design; encapsulation and information hiding; classes; separation of behaviour and implementation; class hierarchies; inheritance; polymorphism
- Fundamental computing algorithms: O(N log N) sorting algorithms
- Recursion: The concept of recursion; recursive backtracking; implementation of recursion
- Basic algorithmic analysis: Asymptotic analysis of upper and average complexity bounds; identifying differences among best, average and worst case behaviours; big 'O', little 'o', omega and theta notation
- Algorithmic strategies: Brute-force algorithms; greedy algorithms; divide-and-conquer; backtracking; branch-and-bound; heuristics; pattern matching and string/text algorithms; numerical approximation algorithms
- Overview of programming languages: Programming paradigms
- Software evolution: Software maintenance; characteristics of maintainable software; reengineering; legacy systems; software reuse.",None,COMP SCI 1102 or COMP SCI 1202
COMP SCI 2201,Algorithm & Data Structure Analysis,"Program development techniques including basic ideas of correctness and proof; Notions of complexity and analysis; Recursion. Approaches to Problem Solving. Notion of abstract data type, representation of lists, stacks, queues, sets, trees and hash tables. Graphs and Graph Traversal.",None,"One of COMP SCI 1007, COMP SCI 1009, COMP SCI 1103, COMP SCI 1203, COMP SCI 2103 or COMP SCI 2202"
COMP SCI 2201NA,Algorithm & Data Structure Analysis,"Program development techniques including basic ideas of correctness and proof; Notions of complexity and analysis; Recursion. Approaches to Problem Solving. Notion of abstract data type, representation of lists, stacks, queues, sets, trees and hash tables. Graphs and Graph Traversal.",None,"One of COMP SCI 1009, COMP SCI 1007, COMP SCI 1103, COMP SCI 1203, or COMP SCI 2202"
COMP SCI 2202,Foundations of Computer Science,"Introduces the fundamental concepts of object oriented programming. Topics include:

Fundamental constructs - data types, arrays, strings and string processing, files, variables, expressions, conditionals, iteration, simple I/O.
Object oriented fundamentals - methods, classes, interfaces, inheritance
Algorithms and problem solving - problem solving process and strategies, simple searching and Sorting algorithms (linear and binary search, selection and insertion sort)
Software development tools and techniques - testing: black box, requirements, unit
Machine level representation - bits, bytes, words, number bases, representation of data, memory management.",None,None
COMP SCI 2202,Foundations of Computer Science,"Introduces the fundamental concepts of object oriented programming. Topics include:

Fundamental constructs - data types, arrays, strings and string processing, files, variables, expressions, conditionals, iteration, simple I/O.
Object oriented fundamentals - methods, classes, interfaces, inheritance
Algorithms and problem solving - problem solving process and strategies, simple searching and Sorting algorithms (linear and binary search, selection and insertion sort)
Software development tools and techniques - testing: black box, requirements, unit
Machine level representation - bits, bytes, words, number bases, representation of data, memory management.",None,None
COMP SCI 2202ANA,Foundations of Computer Science A,"Introduces the fundamental concepts of object oriented programming. Topics include:

Fundamental constructs - data types, arrays, strings and string processing, files, variables, expressions, conditionals, iteration, simple I/O.
Object oriented fundamentals - methods, classes, interfaces, inheritance
Algorithms and problem solving - problem solving process and strategies, simple searching and Sorting algorithms (linear and binary search, selection and insertion sort)
Software development tools and techniques - testing: black box, requirements, unit
Machine level representation - bits, bytes, words, number bases, representation of data, memory management.",None,None
COMP SCI 2202ANA,Foundations of Computer Science A,"Introduces the fundamental concepts of object oriented programming. Topics include:

Fundamental constructs - data types, arrays, strings and string processing, files, variables, expressions, conditionals, iteration, simple I/O.
Object oriented fundamentals - methods, classes, interfaces, inheritance
Algorithms and problem solving - problem solving process and strategies, simple searching and Sorting algorithms (linear and binary search, selection and insertion sort)
Software development tools and techniques - testing: black box, requirements, unit
Machine level representation - bits, bytes, words, number bases, representation of data, memory management.",None,None
COMP SCI 2202ANA,Foundations of Computer Science A,"Introduces the fundamental concepts of object oriented programming. Topics include:

Fundamental constructs - data types, arrays, strings and string processing, files, variables, expressions, conditionals, iteration, simple I/O.
Object oriented fundamentals - methods, classes, interfaces, inheritance
Algorithms and problem solving - problem solving process and strategies, simple searching and Sorting algorithms (linear and binary search, selection and insertion sort)
Software development tools and techniques - testing: black box, requirements, unit
Machine level representation - bits, bytes, words, number bases, representation of data, memory management.",None,None
COMP SCI 2202B,Foundations of Computer Science B,"Introduces the fundamental concepts of object oriented programming. Topics include:

Fundamental constructs - data types, arrays, strings and string processing, files, variables, expressions, conditionals, iteration, simple I/O.
Object oriented fundamentals - methods, classes, interfaces, inheritance
Algorithms and problem solving - problem solving process and strategies, simple searching and Sorting algorithms (linear and binary search, selection and insertion sort)
Software development tools and techniques - testing: black box, requirements, unit
Machine level representation - bits, bytes, words, number bases, representation of data, memory management.",None,COMP SCI 2202A
COMP SCI 2202B,Foundations of Computer Science B,"Introduces the fundamental concepts of object oriented programming. Topics include:

Fundamental constructs - data types, arrays, strings and string processing, files, variables, expressions, conditionals, iteration, simple I/O.
Object oriented fundamentals - methods, classes, interfaces, inheritance
Algorithms and problem solving - problem solving process and strategies, simple searching and Sorting algorithms (linear and binary search, selection and insertion sort)
Software development tools and techniques - testing: black box, requirements, unit
Machine level representation - bits, bytes, words, number bases, representation of data, memory management.",None,COMP SCI 2202A
COMP SCI 2202BNA,Foundations of Computer Science B,"Introduces the fundamental concepts of object oriented programming. Topics include:

Fundamental constructs - data types, arrays, strings and string processing, files, variables, expressions, conditionals, iteration, simple I/O.
Object oriented fundamentals - methods, classes, interfaces, inheritance
Algorithms and problem solving - problem solving process and strategies, simple searching and Sorting algorithms (linear and binary search, selection and insertion sort)
Software development tools and techniques - testing: black box, requirements, unit
Machine level representation - bits, bytes, words, number bases, representation of data, memory management.",None,None
COMP SCI 2202BNA,Foundations of Computer Science B,"Introduces the fundamental concepts of object oriented programming. Topics include:

Fundamental constructs - data types, arrays, strings and string processing, files, variables, expressions, conditionals, iteration, simple I/O.
Object oriented fundamentals - methods, classes, interfaces, inheritance
Algorithms and problem solving - problem solving process and strategies, simple searching and Sorting algorithms (linear and binary search, selection and insertion sort)
Software development tools and techniques - testing: black box, requirements, unit
Machine level representation - bits, bytes, words, number bases, representation of data, memory management.",None,None
COMP SCI 2202BNA,Foundations of Computer Science B,"Introduces the fundamental concepts of object oriented programming. Topics include:

Fundamental constructs - data types, arrays, strings and string processing, files, variables, expressions, conditionals, iteration, simple I/O.
Object oriented fundamentals - methods, classes, interfaces, inheritance
Algorithms and problem solving - problem solving process and strategies, simple searching and Sorting algorithms (linear and binary search, selection and insertion sort)
Software development tools and techniques - testing: black box, requirements, unit
Machine level representation - bits, bytes, words, number bases, representation of data, memory management.",None,None
COMP SCI 2203,Problem Solving & Software Development,"This course presents students with open-ended and complex programming problems that focus on developing their software design and implementation skills. The course will also introduce software engineering principles, and particularly approaches to software quality.",None,"COMP SCI 1103, COMP SCI 1203 or COMP SCI 2103"
COMP SCI 2204,Advanced Programming Paradigms,"A selection of topics from the following: Fundamental models of computation, illustrated by the lambda calculus. Different approaches to programming: functional and logic paradigms. Fundamental concepts of programming languages, including abstraction, binding, parameter passing, scope, control abstractions. Programming models expressed via Scheme: substitution model; map/reduce programming; environment model; object oriented model; a compositional programming model. Examples in application: map/reduce programming in Google and with Hadoop; flow-oriented programming for composition of web-services. Cloud computing platforms and programming models.",None,"One of COMP SCI 1007, COMP SCI 1009, COMP SCI 1103, COMP SCI 1203, COMP SCI 2103 or COMP SCI 2202"
COMP SCI 3001,Computer Networks & Applications,"Introduction to networks and digital communications with a focus on  Internet protocols:  Application layer architectures (client/server, peer-to-peer) and protocols (HTTP-web, SMTP-mail, etc), Transport  layer operation: (reliable transport, congestion and flow  control, UDP, TCP); Network layer operation - (routing, addressing, IPv4 and  IPv6), Data Link layer operation (error detection/correction, access control, Ethernet, 802.11, PPP),  Layer 2/3  protocols (ATM and MPLS); selected current topics such as: security,  multimedia protocols, Quality of Service, mobility, wireless  networking, emerging protocols, network management",None,"One of COMP SCI 1007, COMP SCI 1009, COMP SCI 1103, COMP SCI 1203, COMP SCI 2103 or COMP SCI 2202"
COMP SCI 3001NA,Computer Networks & Applications,"Introduction to networks and digital communications with a focus on  Internet protocols:  Application layer architectures (client/server, peer-to-peer) and protocols (HTTP-web, SMTP-mail, etc), Transport  layer operation: (reliable transport, congestion and flow  control, UDP, TCP); Network layer operation - (routing, addressing, IPv4 and  IPv6), Data Link layer operation (error detection/correction, access control, Ethernet, 802.11, PPP),  Layer 2/3  protocols (ATM and MPLS); selected current topics such as: security,  multimedia protocols, Quality of Service, mobility, wireless  networking, emerging protocols, network management",None,None
COMP SCI 3004,Operating Systems,"OS purposes: resource management and the extended virtual computer; historical development. Processes: critical sections and mutual exclusion, semaphores, monitors, classical problems, deadlock; process scheduling. Input and Output: hardware and software control. 
Memory management: multi-programming; swapping; virtual memory, paging and symbolic segmentation; File System: operations, implementation, performance. Operating System Security and Protection mechanisms:
protection domains, access lists, capability systems, principle of minimum privilege, security threats and attacks, encryption, and authentication",COMP SCI 2000,"One of COMP SCI 1007, COMP SCI 1009, COMP SCI 1103, COMP SCI 1203, COMP SCI 2103 or COMP SCI 2202"
COMP SCI 3005,Computer Architecture,"Fundamentals of computer design; quantifying cost and performance; instruction set architecture; program behaviour and measurement of instruction set use; processor datapaths and control; pipelining, handling pipeline hazards; memory hierarchies and performance; I/O devices, controllers and drivers; I/O and system performance.",COMP SCI 2000,"One of COMP SCI 1007, COMP SCI 1009, COMP SCI 1103, COMP SCI 1203, COMP SCI 2103 or COMP SCI 2202"
COMP SCI 3006,Software Engineering & Project,"Within the context of a semester-long, group-based software engineering project, this course provides an introduction to the production of high quality software solutions to large tasks. Among the topics covered in this course are the following: models of the software life-cycle, requirements analysis and specification, program design techniques and paradigms, software specification techniques, configuration management and version control, quality assurance, integration and testing, project management, risk analysis, case study of ethical considerations in Software Engineering.",COMP SCI 2006 & COMP SCI 3002,"One of COMP SCI 1007, COMP SCI 1009, COMP SCI 1103, COMP SCI 1203, COMP SCI 2103 or COMP SCI 2202"
